school_code,date,meal,served_total,offered_total,planned_total,discarded_total,leftover_total,production_cost_total,discarded_cost_total,school_name,region,region_num,school_level,distribution_kitchen,fns_area,cep,school_name_norm,cost_per_meal,deviation_vs_planned,waste_qty,waste_rate,discarded_cost_per_meal,year,month,week,day
378,2025-05-29,Lunch,4.0,390.0,1496.0,352.0,120.0,968.62,1.0,Hunt Valley Elementary,Region 4,4,ES,South County,7,0,HUNT VALLEY ES,242.155,-1492.0,352.0,0.9025641025641026,0.25,2025,5,22,29
157,2025-05-29,Lunch,0.0,18.0,2394.0,0.0,184.0,1489.64,0.0,Keene Mill Elementary,Region 4,4,ES,Hayfield,3,0,KEENE MILL ES,0.0,-2394.0,184.0,10.22222222222222,0.0,2025,5,22,29
227,2025-05-29,Breakfast,0.0,0.0,732.0,0.0,214.0,297.08,0.0,Woodlawn Elementary,Region 3,3,ES,Mount Vernon,6,1,WOODLAWN ES,0.0,-732.0,214.0,0.0,0.0,2025,5,22,29
160,2025-05-29,Breakfast,0.0,0.0,1746.0,0.0,304.0,608.26,0.0,Lewis High,Region 6,6,HS,Hayfield,3,1,LEWIS HS,0.0,-1746.0,304.0,0.0,0.0,2025,5,22,29
406,2025-05-29,Lunch,2.0,82.0,1060.0,126.0,222.0,832.7199999999999,2.14,Kings Glen Elementary,Region 4,4,ES,Chantilly,9,0,KINGS GLEN ES,416.36,-1058.0,126.0,1.5365853658536586,1.07,2025,5,22,29
263,2025-05-29,Breakfast,44.0,0.0,1314.0,5970.0,128.0,617.58,17.82,Brookfield Elementary,Region 5,5,ES,Westfield,10,1,BROOKFIELD ES,14.035909090909092,-1270.0,5970.0,0.0,0.405,2025,5,22,29
263,2025-05-29,Lunch,44.0,160.0,3506.0,11214.0,200.0,1875.96,20.08,Brookfield Elementary,Region 5,5,ES,Westfield,10,1,BROOKFIELD ES,42.63545454545454,-3462.0,11214.0,70.0875,0.4563636363636363,2025,5,22,29
406,2025-05-29,Breakfast,0.0,62.0,258.0,0.0,108.0,120.42,0.0,Kings Glen Elementary,Region 4,4,ES,Chantilly,9,0,KINGS GLEN ES,0.0,-258.0,108.0,1.7419354838709675,0.0,2025,5,22,29
48,2025-05-29,Lunch,140.0,32.0,2912.0,17530.0,298.0,1146.46,24.56,Westbriar Elementary,Region 5,5,ES,Marshall,10,0,WESTBRIAR ES,8.189,-2772.0,17530.0,547.8125,0.1754285714285714,2025,5,22,29
48,2025-05-29,Breakfast,16.0,0.0,180.0,14000.0,52.0,78.92,8.879999999999999,Westbriar Elementary,Region 5,5,ES,Marshall,10,0,WESTBRIAR ES,4.9325,-164.0,14000.0,0.0,0.5549999999999999,2025,5,22,29
327,2025-05-29,Breakfast,10.0,0.0,540.0,10000.0,52.0,160.14,5.8,Hunters Woods Elementary,Region 1,1,ES,Herndon,10,0,HUNTERS WOODS ES,16.014,-530.0,10000.0,0.0,0.58,2025,5,22,29
327,2025-05-29,Lunch,114.0,34.0,3668.0,12212.0,336.0,975.08,15.5,Hunters Woods Elementary,Region 1,1,ES,Herndon,10,0,HUNTERS WOODS ES,8.553333333333335,-3554.0,12212.0,359.1764705882353,0.1359649122807017,2025,5,22,29
74,2025-05-29,Lunch,6.0,12.0,1216.0,1656.0,316.0,1016.18,5.48,Lemon Road Elementary,Region 5,5,ES,Marshall,5,0,LEMON ROAD ES,169.36333333333332,-1210.0,1656.0,138.0,0.9133333333333334,2025,5,22,29
74,2025-05-29,Breakfast,6.0,0.0,368.0,13620.0,192.0,174.08,2.66,Lemon Road Elementary,Region 5,5,ES,Marshall,5,0,LEMON ROAD ES,29.013333333333335,-362.0,13620.0,0.0,0.4433333333333333,2025,5,22,29
75,2025-05-29,Breakfast,0.0,2.0,636.0,0.0,306.0,241.46,0.0,Westgate Elementary,Region 5,5,ES,Marshall,5,0,WESTGATE ES,0.0,-636.0,306.0,153.0,0.0,2025,5,22,29
75,2025-05-29,Lunch,0.0,6.0,1738.0,0.0,806.0,1218.68,0.0,Westgate Elementary,Region 5,5,ES,Marshall,5,0,WESTGATE ES,0.0,-1738.0,806.0,134.33333333333334,0.0,2025,5,22,29
114,2025-05-29,Lunch,38.0,22.0,3548.0,43424.0,186.0,1622.94,8.66,Bren Mar Park Elementary,Region 6,6,ES,Hayfield,3,1,BREN MAR PARK ES,42.70894736842106,-3510.0,43424.0,1973.8181818181815,0.2278947368421052,2025,5,22,29
140,2025-05-29,Breakfast,0.0,0.0,3816.0,0.0,1230.0,1585.34,0.0,Annandale High,Region 6,6,HS,Falls Church,9,1,ANNANDALE HS,0.0,-3816.0,1230.0,0.0,0.0,2025,5,22,29
140,2025-05-29,Lunch,152.0,224.0,16906.0,10892.0,2924.0,4226.88,31.88,Annandale High,Region 6,6,HS,Falls Church,9,1,ANNANDALE HS,27.80842105263158,-16754.0,10892.0,48.625,0.2097368421052631,2025,5,22,29
114,2025-05-29,Breakfast,0.0,136.0,1284.0,0.0,38.0,638.14,0.0,Bren Mar Park Elementary,Region 6,6,ES,Hayfield,3,1,BREN MAR PARK ES,0.0,-1284.0,38.0,0.2794117647058823,0.0,2025,5,22,29
227,2025-05-29,Lunch,16.0,0.0,2250.0,16000.0,368.0,916.66,20.16,Woodlawn Elementary,Region 3,3,ES,Mount Vernon,6,1,WOODLAWN ES,57.29125,-2234.0,16000.0,0.0,1.26,2025,5,22,29
160,2025-05-29,Lunch,0.0,0.0,10284.0,0.0,1412.0,3298.86,0.0,Lewis High,Region 6,6,HS,Hayfield,3,1,LEWIS HS,0.0,-10284.0,1412.0,0.0,0.0,2025,5,22,29
221,2025-05-29,Breakfast,0.0,0.0,918.0,0.0,390.0,429.7,0.0,Whitman Middle School,Region 3,3,MS,Mount Vernon,6,1,WHITMAN MS,0.0,-918.0,390.0,0.0,0.0,2025,5,22,29
157,2025-05-29,Breakfast,0.0,0.0,522.0,0.0,64.0,247.9,0.0,Keene Mill Elementary,Region 4,4,ES,Hayfield,3,0,KEENE MILL ES,0.0,-522.0,64.0,0.0,0.0,2025,5,22,29
206,2025-05-29,Breakfast,0.0,0.0,2726.0,0.0,1982.0,945.88,0.0,Hybla Valley Elementary,Region 3,3,ES,Mount Vernon,6,1,HYBLA VALLEY ES,0.0,-2726.0,1982.0,0.0,0.0,2025,5,22,29
387,2025-05-29,Breakfast,6.0,6.0,736.0,12000.0,238.0,210.04,2.82,White Oaks Elementary,Region 4,4,ES,South County,9,0,WHITE OAKS ES,35.00666666666667,-730.0,12000.0,2000.0,0.47,2025,5,22,29
387,2025-05-29,Lunch,96.0,32.0,2172.0,28954.0,350.0,1164.82,25.48,White Oaks Elementary,Region 4,4,ES,South County,9,0,WHITE OAKS ES,12.133541666666666,-2076.0,28954.0,904.8125,0.2654166666666667,2025,5,22,29
456,2025-05-29,Lunch,0.0,76.0,3242.0,0.0,616.0,1250.96,0.0,Belvedere Elementary,Region 2,2,ES,Falls Church,2,0,BELVEDERE ES,0.0,-3242.0,616.0,8.105263157894736,0.0,2025,5,22,29
456,2025-05-29,Breakfast,0.0,80.0,970.0,0.0,282.0,408.04,0.0,Belvedere Elementary,Region 2,2,ES,Falls Church,2,0,BELVEDERE ES,0.0,-970.0,282.0,3.525,0.0,2025,5,22,29
152,2025-05-29,Lunch,36.0,0.0,1462.0,7444.0,662.0,658.48,4.08,West Springfield Elementary,Region 4,4,ES,South County,7,0,WEST SPRINGFIELD ES,18.29111111111111,-1426.0,7444.0,0.0,0.1133333333333333,2025,5,22,29
152,2025-05-29,Breakfast,0.0,0.0,122.0,0.0,330.0,74.1,0.0,West Springfield Elementary,Region 4,4,ES,South County,7,0,WEST SPRINGFIELD ES,0.0,-122.0,330.0,0.0,0.0,2025,5,22,29
403,2025-05-29,Lunch,0.0,0.0,2660.0,0.0,1540.0,1040.42,0.0,Laurel Hill Elementary,Region 4,4,ES,South County,7,0,LAUREL HILL ES,0.0,-2660.0,1540.0,0.0,0.0,2025,5,22,29
161,2025-05-29,Breakfast,14.0,0.0,706.0,4666.0,162.0,208.04,6.58,Key Middle,Region 6,6,MS,Hayfield,3,1,KEY MS,14.86,-692.0,4666.0,0.0,0.47,2025,5,22,29
161,2025-05-29,Lunch,16.0,0.0,6198.0,3624.0,1904.0,1968.82,7.3,Key Middle,Region 6,6,MS,Hayfield,3,1,KEY MS,123.05125,-6182.0,3624.0,0.0,0.45625,2025,5,22,29
403,2025-05-29,Breakfast,0.0,0.0,606.0,0.0,122.0,236.34,0.0,Laurel Hill Elementary,Region 4,4,ES,South County,7,0,LAUREL HILL ES,0.0,-606.0,122.0,0.0,0.0,2025,5,22,29
307,2025-05-29,Breakfast,6.0,0.0,1444.0,6000.0,230.0,302.68,3.86,Lake Anne Elementary,Region 1,1,ES,Herndon,4,0,LAKE ANNE ES,50.446666666666665,-1438.0,6000.0,0.0,0.6433333333333333,2025,5,22,29
307,2025-05-29,Lunch,64.0,10.0,3994.0,25682.0,544.0,1149.06,32.94,Lake Anne Elementary,Region 1,1,ES,Herndon,4,0,LAKE ANNE ES,17.9540625,-3930.0,25682.0,2568.2,0.5146875,2025,5,22,29
100,2025-05-29,Lunch,22.0,40.0,6504.0,3000.0,2262.0,3752.2,1.82,Justice High,Region 2,2,HS,Falls Church,2,1,JUSTICE HS,170.55454545454546,-6482.0,3000.0,75.0,0.0827272727272727,2025,5,22,29
100,2025-05-29,Breakfast,0.0,0.0,1956.0,0.0,414.0,814.0,0.0,Justice High,Region 2,2,HS,Falls Church,2,1,JUSTICE HS,0.0,-1956.0,414.0,0.0,0.0,2025,5,22,29
300,2025-05-29,Breakfast,0.0,0.0,674.0,0.0,142.0,203.0,0.0,Jefferson High,Region 6,6,HS,Hayfield,9,0,JEFFERSON HS,0.0,-674.0,142.0,0.0,0.0,2025,5,22,29
300,2025-05-29,Lunch,0.0,24.0,3952.0,0.0,1208.0,1253.56,0.0,Jefferson High,Region 6,6,HS,Hayfield,9,0,JEFFERSON HS,0.0,-3952.0,1208.0,50.333333333333336,0.0,2025,5,22,29
133,2025-05-29,Breakfast,40.0,4.0,234.0,30500.0,112.0,102.02,14.38,Little Run Elementary,Region 5,5,ES,Chantilly,1,0,LITTLE RUN ES,2.5505000000000004,-194.0,30500.0,7625.0,0.3595,2025,5,22,29
437,2025-05-29,Lunch,0.0,44.0,3298.0,0.0,294.0,1639.64,0.0,Bull Run Elementary,Region 4,4,ES,Westfield,8,0,BULL RUN ES,0.0,-3298.0,294.0,6.681818181818182,0.0,2025,5,22,29
305,2025-05-29,Lunch,60.0,0.0,2134.0,11834.0,352.0,953.22,13.82,Aldrin Elementary,Region 1,1,ES,Herndon,4,0,ALDRIN ES,15.887,-2074.0,11834.0,0.0,0.2303333333333333,2025,5,22,29
437,2025-05-29,Breakfast,0.0,2.0,742.0,0.0,138.0,324.28000000000003,0.0,Bull Run Elementary,Region 4,4,ES,Westfield,8,0,BULL RUN ES,0.0,-742.0,138.0,69.0,0.0,2025,5,22,29
151,2025-05-29,Lunch,70.0,24.0,7780.0,51732.0,400.0,2388.2,34.239999999999995,Irving Middle,Region 4,4,MS,Hayfield,9,0,IRVING MS,34.11714285714285,-7710.0,51732.0,2155.5,0.489142857142857,2025,5,22,29
206,2025-05-29,Lunch,122.0,114.0,5012.0,10060.0,2554.0,2578.2,23.46,Hybla Valley Elementary,Region 3,3,ES,Mount Vernon,6,1,HYBLA VALLEY ES,21.1327868852459,-4890.0,10060.0,88.24561403508773,0.1922950819672131,2025,5,22,29
394,2025-05-29,Lunch,44.0,1118.0,2390.0,5226.0,722.0,1704.46,21.24,Laurel Ridge Elementary,Region 4,4,ES,South County,7,0,LAUREL RIDGE ES,38.73772727272728,-2346.0,5226.0,4.674418604651163,0.4827272727272728,2025,5,22,29
144,2025-05-29,Breakfast,0.0,0.0,2042.0,0.0,110.0,694.7,0.0,Annandale Terrace Elementary,Region 6,6,ES,Falls Church,9,1,ANNANDALE TERRACE ES,0.0,-2042.0,110.0,0.0,0.0,2025,5,22,29
112,2025-05-29,Breakfast,0.0,0.0,1784.0,0.0,296.0,648.64,0.0,Weyanoke Elementary,Region 6,6,ES,Hayfield,9,1,WEYANOKE ES,0.0,-1784.0,296.0,0.0,0.0,2025,5,22,29
112,2025-05-29,Lunch,18.0,64.0,2634.0,11388.0,2300.0,1578.22,20.16,Weyanoke Elementary,Region 6,6,ES,Hayfield,9,1,WEYANOKE ES,87.67888888888889,-2616.0,11388.0,177.9375,1.12,2025,5,22,29
395,2025-05-29,Lunch,98.0,98.0,878.0,7384.0,232.0,1995.58,23.04,Bonnie Brae Elementary,Region 4,4,ES,South County,7,0,BONNIE BRAE ES,20.36306122448979,-780.0,7384.0,75.34693877551021,0.2351020408163265,2025,5,22,29
395,2025-05-29,Breakfast,2.0,12.0,944.0,200.0,226.0,382.24,0.64,Bonnie Brae Elementary,Region 4,4,ES,South County,7,0,BONNIE BRAE ES,191.12,-942.0,200.0,16.666666666666668,0.32,2025,5,22,29
411,2025-05-29,Breakfast,0.0,14.0,296.0,0.0,96.0,105.8,0.0,Liberty Middle,Region 4,4,MS,Westfield,8,0,LIBERTY MS,0.0,-296.0,96.0,6.857142857142857,0.0,2025,5,22,29
411,2025-05-29,Lunch,2.0,148.0,4930.0,70.0,1006.0,2066.54,0.56,Liberty Middle,Region 4,4,MS,Westfield,8,0,LIBERTY MS,1033.27,-4928.0,70.0,0.4729729729729729,0.28,2025,5,22,29
305,2025-05-29,Breakfast,16.0,0.0,582.0,14632.0,144.0,199.48,9.68,Aldrin Elementary,Region 1,1,ES,Herndon,4,0,ALDRIN ES,12.4675,-566.0,14632.0,0.0,0.605,2025,5,22,29
144,2025-05-29,Lunch,2.0,18.0,2402.0,308.0,638.0,1943.5,1.4,Annandale Terrace Elementary,Region 6,6,ES,Falls Church,9,1,ANNANDALE TERRACE ES,971.75,-2400.0,308.0,17.11111111111111,0.7,2025,5,22,29
452,2025-05-29,Lunch,46.0,272.0,1232.0,4654.0,508.0,1208.06,9.12,Woodburn Elementary,Region 2,2,ES,Falls Church,2,0,WOODBURN ES,26.262173913043476,-1186.0,4654.0,17.110294117647058,0.1982608695652173,2025,5,22,29
452,2025-05-29,Breakfast,0.0,4.0,1514.0,0.0,186.0,446.7,0.0,Woodburn Elementary,Region 2,2,ES,Falls Church,2,0,WOODBURN ES,0.0,-1514.0,186.0,46.5,0.0,2025,5,22,29
321,2025-05-29,Lunch,0.0,0.0,2558.0,0.0,730.0,1775.84,0.0,Hughes Middle,Region 1,1,MS,Herndon,4,0,HUGHES MS,0.0,-2558.0,730.0,0.0,0.0,2025,5,22,29
321,2025-05-29,Breakfast,0.0,0.0,370.0,0.0,436.0,209.46,0.0,Hughes Middle,Region 1,1,MS,Herndon,4,0,HUGHES MS,0.0,-370.0,436.0,0.0,0.0,2025,5,22,29
36,2025-05-29,Lunch,0.0,8.0,1908.0,0.0,930.0,1260.6,0.0,Kent Gardens Elementary,Region 2,2,ES,Marshall,5,0,KENT GARDENS ES,0.0,-1908.0,930.0,116.25,0.0,2025,5,22,29
151,2025-05-29,Breakfast,4.0,0.0,392.0,20000.0,96.0,115.58,0.0,Irving Middle,Region 4,4,MS,Hayfield,9,0,IRVING MS,28.895,-388.0,20000.0,0.0,0.0,2025,5,22,29
245,2025-05-29,Lunch,28.0,170.0,4880.0,9082.0,808.0,2561.5600000000004,7.98,London Towne Elementary,Region 5,5,ES,Westfield,8,1,LONDON TOWNE ES,91.48428571428572,-4852.0,9082.0,53.423529411764704,0.285,2025,5,22,29
394,2025-05-29,Breakfast,4.0,76.0,912.0,2666.0,120.0,227.56,1.88,Laurel Ridge Elementary,Region 4,4,ES,South County,7,0,LAUREL RIDGE ES,56.89,-908.0,2666.0,35.078947368421055,0.47,2025,5,22,29
348,2025-05-29,Breakfast,18.0,16.0,750.0,7200.0,426.0,305.3,8.46,Gunston Elementary,Region 6,6,ES,South County,7,0,GUNSTON ES,16.961111111111112,-732.0,7200.0,450.0,0.47,2025,5,22,29
203,2025-05-29,Lunch,0.0,10.0,2574.0,0.0,128.0,1110.68,0.0,Mount Eagle Elementary,Region 3,3,ES,Mount Vernon,6,1,MOUNT EAGLE ES,0.0,-2574.0,128.0,12.8,0.0,2025,5,22,29
377,2025-05-29,Lunch,0.0,56.0,5286.0,0.0,1546.0,1415.54,0.0,Sangster Elementary,Region 4,4,ES,South County,7,0,SANGSTER ES,0.0,-5286.0,1546.0,27.607142857142858,0.0,2025,5,22,29
377,2025-05-29,Breakfast,0.0,28.0,290.0,0.0,112.0,121.62,0.0,Sangster Elementary,Region 4,4,ES,South County,7,0,SANGSTER ES,0.0,-290.0,112.0,4.0,0.0,2025,5,22,29
383,2025-05-29,Breakfast,12.0,22.0,300.0,3750.0,236.0,151.98,5.64,Terra Centre Elementary,Region 4,4,ES,South County,9,0,TERRA CENTRE ES,12.665,-288.0,3750.0,170.45454545454547,0.47,2025,5,22,29
383,2025-05-29,Lunch,76.0,138.0,1856.0,12572.0,218.0,1360.72,48.48,Terra Centre Elementary,Region 4,4,ES,South County,9,0,TERRA CENTRE ES,17.90421052631579,-1780.0,12572.0,91.10144927536231,0.6378947368421053,2025,5,22,29
187,2025-05-29,Lunch,2.0,18.0,1638.0,1000.0,538.0,1334.16,0.62,Fort Belvoir Upper Elementary,Region 3,3,ES,Mount Vernon,6,0,FORT BELVOIR UPPER ES,667.08,-1636.0,1000.0,55.55555555555556,0.31,2025,5,22,29
187,2025-05-29,Breakfast,2.0,0.0,714.0,556.0,420.0,435.62,0.94,Fort Belvoir Upper Elementary,Region 3,3,ES,Mount Vernon,6,0,FORT BELVOIR UPPER ES,217.81,-712.0,556.0,0.0,0.47,2025,5,22,29
254,2025-05-29,Lunch,44.0,2.0,3168.0,12362.0,1038.0,1851.56,2.9400000000000004,Greenbriar East Elementary,Region 5,5,ES,Westfield,8,0,GREENBRIAR EAST ES,42.08090909090909,-3124.0,12362.0,6181.0,0.0668181818181818,2025,5,22,29
336,2025-05-29,Breakfast,0.0,0.0,2380.0,0.0,94.0,926.08,0.0,Dogwood Elementary,Region 1,1,ES,Herndon,10,1,DOGWOOD ES,0.0,-2380.0,94.0,0.0,0.0,2025,5,22,29
30,2025-05-29,Lunch,8.0,38.0,8184.0,590.0,800.0,2239.84,6.62,McLean High,Region 2,2,HS,Marshall,5,0,MCLEAN HS,279.98,-8176.0,590.0,15.526315789473683,0.8275,2025,5,22,29
30,2025-05-29,Breakfast,2.0,0.0,1220.0,250.0,210.0,229.32,0.78,McLean High,Region 2,2,HS,Marshall,5,0,MCLEAN HS,114.66,-1218.0,250.0,0.0,0.39,2025,5,22,29
26,2025-05-29,Lunch,104.0,302.0,1882.0,23070.0,70.0,1200.08,18.68,Churchill Road Elementary,Region 1,1,ES,Marshall,5,0,CHURCHILL ROAD ES,11.539230769230768,-1778.0,23070.0,76.3907284768212,0.1796153846153846,2025,5,22,29
26,2025-05-29,Breakfast,14.0,0.0,366.0,11866.0,78.0,182.92,7.96,Churchill Road Elementary,Region 1,1,ES,Marshall,5,0,CHURCHILL ROAD ES,13.065714285714284,-352.0,11866.0,0.0,0.5685714285714286,2025,5,22,29
255,2025-05-29,Breakfast,8.0,0.0,414.0,3952.0,128.0,206.26,4.3,Greenbriar West Elementary,Region 5,5,ES,Westfield,8,0,GREENBRIAR WEST ES,25.7825,-406.0,3952.0,0.0,0.5375,2025,5,22,29
255,2025-05-29,Lunch,24.0,30.0,2606.0,15342.0,468.0,1041.46,24.34,Greenbriar West Elementary,Region 5,5,ES,Westfield,8,0,GREENBRIAR WEST ES,43.39416666666667,-2582.0,15342.0,511.4,1.0141666666666669,2025,5,22,29
336,2025-05-29,Lunch,0.0,0.0,5596.0,0.0,2282.0,2275.08,0.0,Dogwood Elementary,Region 1,1,ES,Herndon,10,1,DOGWOOD ES,0.0,-5596.0,2282.0,0.0,0.0,2025,5,22,29
254,2025-05-29,Breakfast,0.0,0.0,1092.0,0.0,282.0,330.02,0.0,Greenbriar East Elementary,Region 5,5,ES,Westfield,8,0,GREENBRIAR EAST ES,0.0,-1092.0,282.0,0.0,0.0,2025,5,22,29
282,2025-05-29,Breakfast,8.0,0.0,1196.0,8408.0,74.0,540.86,5.52,Clearview Elementary,Region 1,1,ES,Herndon,4,0,CLEARVIEW ES,67.6075,-1188.0,8408.0,0.0,0.69,2025,5,22,29
282,2025-05-29,Lunch,548.0,68.0,2048.0,23342.0,446.0,2518.02,37.34,Clearview Elementary,Region 1,1,ES,Herndon,4,0,CLEARVIEW ES,4.59492700729927,-1500.0,23342.0,343.2647058823529,0.0681386861313868,2025,5,22,29
212,2025-05-29,Lunch,0.0,156.0,726.0,0.0,328.0,1137.48,0.0,Stratford Landing Elementary,Region 3,3,ES,Mount Vernon,6,0,STRATFORD LANDING ES,0.0,-726.0,328.0,2.102564102564102,0.0,2025,5,22,29
217,2025-05-29,Lunch,0.0,0.0,842.0,0.0,632.0,589.94,0.0,Fort Hunt Elementary,Region 3,3,ES,Mount Vernon,6,0,FORT HUNT ES,0.0,-842.0,632.0,0.0,0.0,2025,5,22,29
193,2025-05-29,Lunch,20.0,442.0,1138.0,10454.0,590.0,942.58,19.86,Clermont Elementary,Region 3,3,ES,Hayfield,3,0,CLERMONT ES,47.129,-1118.0,10454.0,23.65158371040724,0.993,2025,5,22,29
217,2025-05-29,Breakfast,0.0,0.0,310.0,0.0,220.0,161.0,0.0,Fort Hunt Elementary,Region 3,3,ES,Mount Vernon,6,0,FORT HUNT ES,0.0,-310.0,220.0,0.0,0.0,2025,5,22,29
242,2025-05-29,Breakfast,0.0,28.0,676.0,0.0,106.0,226.48,0.0,Deer Park Elementary,Region 5,5,ES,Westfield,8,0,DEER PARK ES,0.0,-676.0,106.0,3.7857142857142856,0.0,2025,5,22,29
193,2025-05-29,Breakfast,2.0,32.0,408.0,1052.0,122.0,197.84,1.64,Clermont Elementary,Region 3,3,ES,Hayfield,3,0,CLERMONT ES,98.92,-406.0,1052.0,32.875,0.82,2025,5,22,29
297,2025-05-29,Breakfast,16.0,0.0,262.0,16000.0,206.0,71.9,7.52,Great Falls Elementary,Region 1,1,ES,Herndon,4,0,GREAT FALLS ES,4.49375,-246.0,16000.0,0.0,0.47,2025,5,22,29
297,2025-05-29,Lunch,28.0,0.0,1010.0,7666.0,472.0,612.0,9.92,Great Falls Elementary,Region 1,1,ES,Herndon,4,0,GREAT FALLS ES,21.857142857142858,-982.0,7666.0,0.0,0.3542857142857142,2025,5,22,29
242,2025-05-29,Lunch,58.0,228.0,1450.0,22294.0,1204.0,1139.84,36.02,Deer Park Elementary,Region 5,5,ES,Westfield,8,0,DEER PARK ES,19.652413793103445,-1392.0,22294.0,97.78070175438596,0.6210344827586207,2025,5,22,29
135,2025-05-29,Breakfast,6.0,12.0,356.0,15000.0,112.0,99.4,3.86,Olde Creek Elementary,Region 5,5,ES,Chantilly,1,0,OLDE CREEK ES,16.566666666666666,-350.0,15000.0,1250.0,0.6433333333333333,2025,5,22,29
325,2025-05-29,Breakfast,8.0,0.0,442.0,8000.0,270.0,125.44,3.76,Sunrise Valley Elementary,Region 1,1,ES,Herndon,4,0,SUNRISE VALLEY ES,15.68,-434.0,8000.0,0.0,0.47,2025,5,22,29
325,2025-05-29,Lunch,72.0,0.0,1610.0,28142.0,1008.0,986.48,13.78,Sunrise Valley Elementary,Region 1,1,ES,Herndon,4,0,SUNRISE VALLEY ES,13.70111111111111,-1538.0,28142.0,0.0,0.1913888888888889,2025,5,22,29
135,2025-05-29,Lunch,62.0,258.0,1528.0,41446.0,298.0,616.76,6.6000000000000005,Olde Creek Elementary,Region 5,5,ES,Chantilly,1,0,OLDE CREEK ES,9.94774193548387,-1466.0,41446.0,160.64341085271317,0.1064516129032258,2025,5,22,29
335,2025-05-29,Lunch,60.0,20.0,2086.0,8860.0,402.0,1235.32,12.38,McNair Elementary,Region 5,5,ES,Herndon,10,0,MCNAIR ES,20.588666666666665,-2026.0,8860.0,443.0,0.2063333333333333,2025,5,22,29
335,2025-05-29,Breakfast,72.0,0.0,944.0,10750.0,234.0,443.82,31.04,McNair Elementary,Region 5,5,ES,Herndon,10,0,MCNAIR ES,6.164166666666667,-872.0,10750.0,0.0,0.4311111111111111,2025,5,22,29
374,2025-05-29,Breakfast,0.0,0.0,558.0,0.0,56.0,219.58,0.0,Orange Hunt Elementary,Region 4,4,ES,South County,7,0,ORANGE HUNT ES,0.0,-558.0,56.0,0.0,0.0,2025,5,22,29
323,2025-05-29,Breakfast,0.0,0.0,742.0,0.0,486.0,306.68,0.0,Terraset Elementary,Region 1,1,ES,Herndon,4,0,TERRASET ES,0.0,-742.0,486.0,0.0,0.0,2025,5,22,29
323,2025-05-29,Lunch,28.0,0.0,2188.0,3146.0,828.0,1147.08,9.52,Terraset Elementary,Region 1,1,ES,Herndon,4,0,TERRASET ES,40.96714285714285,-2160.0,3146.0,0.0,0.3399999999999999,2025,5,22,29
231,2025-05-29,Lunch,0.0,0.0,5500.0,0.0,2392.0,2187.84,0.0,Sandburg Middle,Region 3,3,MS,Mount Vernon,6,0,SANDBURG MS,0.0,-5500.0,2392.0,0.0,0.0,2025,5,22,29
82,2025-05-29,Breakfast,2.0,0.0,1164.0,2000.0,624.0,457.06,1.16,Timber Lane Elementary,Region 2,2,ES,Falls Church,2,0,TIMBER LANE ES,228.53,-1162.0,2000.0,0.0,0.58,2025,5,22,29
82,2025-05-29,Lunch,56.0,264.0,2412.0,7432.0,758.0,1754.96,13.12,Timber Lane Elementary,Region 2,2,ES,Falls Church,2,0,TIMBER LANE ES,31.33857142857143,-2356.0,7432.0,28.151515151515152,0.2342857142857143,2025,5,22,29
348,2025-05-29,Lunch,24.0,52.0,1514.0,3080.0,568.0,1085.64,16.740000000000002,Gunston Elementary,Region 6,6,ES,South County,7,0,GUNSTON ES,45.23500000000001,-1490.0,3080.0,59.23076923076923,0.6975000000000001,2025,5,22,29
420,2025-05-29,Lunch,20.0,372.0,14702.0,7367.999999999999,4224.0,3083.96,4.640000000000001,SOUTH COUNTY HS,Region 4,4,HS,South County,7,0,SOUTH COUNTY HS,154.198,-14682.0,7367.999999999999,19.806451612903224,0.232,2025,5,22,29
420,2025-05-29,Breakfast,0.0,14.0,776.0,0.0,436.0,224.66,0.0,SOUTH COUNTY HS,Region 4,4,HS,South County,7,0,SOUTH COUNTY HS,0.0,-776.0,436.0,31.142857142857142,0.0,2025,5,22,29
102,2025-05-29,Breakfast,0.0,0.0,1988.0,0.0,424.0,1013.26,0.0,Parklawn Elementary,Region 2,2,ES,Falls Church,2,1,PARKLAWN ES,0.0,-1988.0,424.0,0.0,0.0,2025,5,22,29
102,2025-05-29,Lunch,160.0,16.0,4624.0,11284.0,2548.0,3696.32,52.379999999999995,Parklawn Elementary,Region 2,2,ES,Falls Church,2,1,PARKLAWN ES,23.101999999999997,-4464.0,11284.0,705.25,0.3273749999999999,2025,5,22,29
138,2025-05-29,Lunch,138.0,0.0,3488.0,39870.0,710.0,1413.74,62.84,Mantua Elementary,Region 5,5,ES,Chantilly,1,0,MANTUA ES,10.244492753623188,-3350.0,39870.0,0.0,0.4553623188405797,2025,5,22,29
138,2025-05-29,Breakfast,14.0,0.0,674.0,9950.0,146.0,158.94,5.859999999999999,Mantua Elementary,Region 5,5,ES,Chantilly,1,0,MANTUA ES,11.352857142857143,-660.0,9950.0,0.0,0.4185714285714285,2025,5,22,29
165,2025-05-29,Lunch,6.0,30.0,2772.0,590.0,212.0,1816.02,4.5600000000000005,Forestdale Elementary,Region 6,6,ES,Hayfield,3,1,FORESTDALE ES,302.67,-2766.0,590.0,19.666666666666668,0.7600000000000001,2025,5,22,29
